-10.0	99.75212112137113
-9.959919839679358	99.68635642258188
-9.919839679358718	100.0275725019525
-9.879759519038076	99.6444500505981
-9.839679358717435	99.29086505908852
-9.799599198396793	99.65095969976909
-9.759519038076153	99.65315194856481
-9.719438877755511	99.66613757901447
-9.67935871743487	99.42857642352757
-9.639278557114228	99.42526539946036
-9.599198396793588	99.32294025112597
-9.559118236472946	99.52872628816085
-9.519038076152304	99.4928523176918
-9.478957915831664	99.58101915848285
-9.438877755511022	99.93959274028484
-9.39879759519038	99.36841313130068
-9.358717434869739	100.07272551168016
-9.318637274549099	99.50946312518772
-9.278557114228457	99.15180040256243
-9.238476953907815	100.0624194306038
-9.198396793587175	99.10406169740935
-9.158316633266534	99.02983044884154
-9.118236472945892	99.6049258793036
-9.07815631262525	99.15202918597062
-9.03807615230461	99.52485206761556
-8.997995991983968	99.21204315526566
-8.957915831663327	99.02162269323793
-8.917835671342685	99.13450796561912
-8.877755511022045	99.42149814227871
-8.837675350701403	98.96691765950477
-8.797595190380761	98.90820230527292
-8.75751503006012	99.1456854373848
-8.71743486973948	98.5728709254197
-8.677354709418838	98.69835974513889
-8.637274549098196	98.2241705791867
-8.597194388777556	98.10290264639566
-8.557114228456914	98.53445620600344
-8.517034068136272	97.59268819918772
-8.47695390781563	97.63364468919784
-8.43687374749499	97.74498848040592
-8.396793587174349	97.16904918887093
-8.356713426853707	97.21953148998469
-8.316633266533067	96.75045358725082
-8.276553106212425	96.51475613845916
-8.236472945891784	96.16471630837833
-8.196392785571142	96.23919070567585
-8.156312625250502	96.01394061748508
-8.11623246492986	95.82652354371558
-8.076152304609218	95.34061205443427
-8.036072144288577	94.80327865440749
-7.9959919839679365	95.14908963181084
-7.955911823647295	94.84018475380029
-7.915831663326653	95.49053949366902
-7.875751503006012	95.89328024136395
-7.835671342685371	95.2801870623541
-7.7955911823647295	95.96664539657945
-7.755511022044088	96.38624061602701
-7.715430861723447	96.77045937500334
-7.675350701402806	97.10026559878366
-7.635270541082164	97.14582654551418
-7.595190380761523	97.55932740220653
-7.555110220440882	97.44162873186454
-7.515030060120241	97.67525587254124
-7.474949899799599	97.38682764714707
-7.434869739478958	98.43805168752158
-7.394789579158317	98.46912422605106
-7.354709418837675	98.39026990498252
-7.314629258517034	98.5048153176088
-7.274549098196393	98.69565334635956
-7.234468937875752	99.07846107919842
-7.19438877755511	98.70773352795739
