0.0	9.994846732490942
0.1	9.995291190872486
0.2	9.996577848242017
0.30000000000000004	9.997573284916841
0.4	9.999101331436767
0.5	9.990195565716126
0.6000000000000001	9.999487108338805
0.7000000000000001	9.993294229625848
0.8	9.990371018659859
0.9	9.988903480771242
1.0	9.992236811095019
1.1	9.98506678375682
1.2000000000000002	9.99361506038426
1.3	9.985682896912836
1.4000000000000001	9.990274710819161
1.5	9.986417521392239
1.6	9.988695453862483
1.7000000000000002	9.992042413854561
1.8	9.985606386576158
1.9000000000000001	9.981622453384006
2.0	9.986308712479913
2.1	9.975438484398662
2.2	9.989001927032929
2.3000000000000003	9.981597152867854
2.4000000000000004	9.977429663248085
2.5	9.981398395592326
2.6	9.977888778993739
2.7	9.973545117794846
2.8000000000000003	9.969085199237709
2.9000000000000004	9.975786085796058
3.0	9.954983352626433
3.1	9.958028796015192
3.2	9.959987557810553
3.3000000000000003	9.953526418797436
3.4000000000000004	9.941590297725382
3.5	9.931562218390946
3.6	9.92696744539294
3.7	9.92676847699404
3.8000000000000003	9.913895741965863
3.9000000000000004	9.89494620241835
4.0	9.874672353211146
4.1000000000000005	9.848457863025308
4.2	9.82447330342116
4.3	9.783925228421804
4.4	9.746842394310816
4.5	9.678270418953028
4.6000000000000005	9.612337433891756
4.7	9.512051986957928
4.800000000000001	9.428724299305943
4.9	9.352121467458895
5.0	9.330531478671947
5.1000000000000005	9.362475391133984
5.2	9.425976342853216
5.300000000000001	9.526761701607294
5.4	9.598521176411841
5.5	9.684608846602774
5.6000000000000005	9.746460743743222
5.7	9.78659120601383
5.800000000000001	9.831282403818806
5.9	9.847238848180107
6.0	9.870674893811849
6.1000000000000005	9.903424126076285
6.2	9.911937841765193
6.300000000000001	9.920473289880531
6.4	9.937308911563289
6.5	9.947167376347394
6.6000000000000005	9.940278397578666
6.7	9.953292644332734
6.800000000000001	9.958517114666536
6.9	9.966736899461884
7.0	9.964988577799069
7.1000000000000005	9.9630108229214
7.2	9.964502441031781
7.300000000000001	9.965148838252647
7.4	9.978891928139568
7.5	9.96936919941727
7.6000000000000005	9.986001495054383
7.7	9.976588351521368
7.800000000000001	9.979337720412321
7.9	9.989989903724668
8.0	9.982561127533748
8.1	9.980577207674116
8.200000000000001	9.985873966641634
8.3	9.982335268853749
8.4	9.990722605289328
8.5	9.990456079551711
8.6	9.994148269066873
8.700000000000001	9.982079490140803
8.8	9.982741347536884
8.9	9.992762119577522
9.0	9.987339582864498
9.1	9.993367295730492
9.200000000000001	9.987616453348235
9.3	9.981518331493946
9.4	10.004320027013597
9.5	9.995271522233194
9.600000000000001	10.000441245772285
9.700000000000001	9.988865673238767
9.8	9.997813751067083
9.9	9.989482517636352
